product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count
2000000002484,NOVW-CE-0006W,ce,novw,Navy,One-Size,Alumium,72g,"32,0",12.2,9.3,1
2000000002491,GGRN-GRC-0006X,grcy,ggrn,Pink,One-Size,Glass,387g,"25,1",9.3,2.0,0
2000000002507,STCR-HNK-0006Y,hnk,stcr,White,One-Size,Leather,102g,"20,9",18.6,8.9,0
2000000002514,VOLT-CE-0006Z,ce,volt,White,One-Size,Steel,134g,"24,2",6.3,9.6,3
2000000002521,GRBK-GRC-00070,grcy,grbk,Yellow,One-Size,Polyester,113g,"17,4",8.1,12.0,0
2000000002538,AQPR-HNK-00071,hnk,aqpr,Gray,One-Size,Wood,842g,"5,3",8.1,11.4,6
2000000002545,VOLT-CE-00072,ce,volt,Purple,One-Size,Steel,125g,"14,6",8.1,10.5,2
2000000002552,SLKE-BPC-00073,bpc,slke,Purple,One-Size,Wood,879g,"27,3",8.2,10.2,4
2000000002569,NTHR-APP-00074,app,nthr,Blue,S,Leather,422g,"19,7",9.9,1.9,0
2000000002576,CBLT-APP-00075,app,cblt,Blue,XS,Glass,258g,"33,0",21.8,5.7,0
2000000002583,CKMT-HNK-00076,hnk,ckmt,Green,One-Size,Plastic,373g,"22,4",15.2,11.2,0
2000000002590,QLHS-BKS-00077,bks,qlhs,,One-Size,Polyester,102g,"4,2",15.5,5.7,2
2000000002606,FRMJ-GRC-00078,grcy,frmj,Navy,One-Size,Paper,258g,"24,4",7.7,8.1,0
2000000002613,SKYL-CE-00079,ce,skyl,Silver,One-Size,Steel,296g,"28,6",12.5,6.3,0
2000000002620,GLOW-BPC-0007A,bpc,glow,Pink,One-Size,Alumium,528g,"28,5",14.7,9.1,0
2000000002637,WRMH-HNK-0007B,hnk,wrmh,Silver,One-Size,Glass,536g,"38,6",13.0,5.3,-2
2000000002644,GMFG-TOY-0007C,toy,gmfg,Gray,One-Size,Steel,602g,"13,6",18.8,6.4,3
2000000002651,CBLT-APP-0007D,app,cblt,Gray,XS,Coton,124g,"33,0",10.6,12.8,0
2000000002668,FTFX-APP-0007E,app,ftfx,Silver,XL,Glass,248g,"3,5",8.6,5.2,6
2000000002675,ARFT-SPT-0007F,spt,arft,Black,S,Wood,323g,"21,0",11.6,4.4,4
2000000002682,NTHR-APP-0007G,app,nthr,White,L,Leather,151g,"28,0",13.3,2.5,0
2000000002699,NOVW-CE-0007H,ce,novw,Yellow,One-Size,Ruber,973g,"8,9",14.5,12.5,16
2000000002705,ECOT-CE-0007I,ce,ecot,Yellow,One-Size,Coton,138g,"19,2",9.5,15.9,1
2000000002712,SLKE-BPC-0007J,bpc,slke,Green,One-Size,Polyester,166g,"18,8",16.2,8.6,2
2000000002729,FRFL-GRC-0007K,grcy,frfl,White,One-Size,Glass,365g,"7,8",20.7,8.2,0
2000000002736,GLOW-BPC-0007L,bpc,glow,Gray,One-Size,Plastic,226g,"13,6",10.1,6.8,0
2000000002743,VOLT-CE-0007M,ce,volt,Purple,One-Size,Ruber,801g,"35,2",12.8,11.1,7
2000000002750,MOSA-APP-0007N,app,mosa,Purple,L,Polyester,266g,"22,6",12.7,7.0,1
2000000002767,BYTM-CE-0007O,ce,bytm,Green,One-Size,Leather,120g,"15,9",19.7,10.0,13
2000000002774,SKYL-CE-0007P,ce,skyl,Yellow,One-Size,Wood,97g,"24,0",10.3,6.5,1
2000000002781,DMLX-BPC-0007Q,bpc,dmlx,Green,One-Size,Glass,331g,"23,8",8.0,9.3,1
2000000002798,SKYL-CE-0007R,ce,skyl,Gray,One-Size,Leather,107g,"3,0",9.4,11.4,0
2000000002804,WRMH-HNK-0007S,hnk,wrmh,White,One-Size,Polyester,308g,"31,6",16.4,4.8,1
2000000002811,BTNQ-BPC-0007T,bpc,btnq,Beige,One-Size,Glass,266g,"20,0",10.9,11.0,2
2000000002828,AQPR-HNK-0007U,hnk,aqpr,Pink,One-Size,Ruber,478g,"20,4",13.1,11.2,0
2000000002835,ABLF-APP-0007V,app,ablf,Blue,One-Size,Wood,144g,"24,2",2.8,3.3,1
2000000002842,GRBK-GRC-0007W,grcy,grbk,Purple,One-Size,Plastic,516g,"24,8",23.5,3.6,10
2000000002859,MOSA-APP-0007X,app,mosa,Pink,S,Steel,189g,"20,0",17.8,4.6,5
2000000002866,PGTR-BKS-0007Y,bks,pgtr,,One-Size,Polyester,122g,"17,7",18.0,10.7,0
2000000002873,CKMT-HNK-0007Z,hnk,ckmt,Red,One-Size,Paper,156g,"20,9",12.4,12.0,1
2000000002880,ACME-CE-00080,ce,acme,Purple,One-Size,Plastic,138g,"11,1",13.3,8.6,3
2000000002897,FTFX-APP-00081,app,ftfx,Beige,One-Size,Plastic,246g,"11,6",12.1,11.0,17
2000000002903,URTL-APP-00082,app,urtl,Gray,One-Size,Steel,503g,"27,0",6.3,10.5,0
2000000002910,FRFL-GRC-00083,grcy,frfl,Gray,One-Size,Coton,283g,"20,7",21.0,5.4,1
2000000002927,KDLN-TOY-00084,toy,kdln,Green,One-Size,Leather,163g,"22,7",16.7,7.3,0
2000000002934,GRBK-GRC-00085,grcy,grbk,Red,One-Size,Glass,197g,"20,2",10.7,7.8,0
2000000002941,PRSD-SPT-00086,spt,prsd,Gray,S,Paper,215g,"19,1",17.0,13.1,1
2000000002958,FTFX-APP-00087,app,ftfx,Yellow,XXL,Wood,777g,"27,2",3.6,8.0,12
2000000002965,NTCH-GRC-00088,grcy,ntch,Red,One-Size,Alumium,148g,"24,2",13.6,8.5,0
2000000002972,SKYL-CE-00089,ce,skyl,Green,One-Size,Polyester,178g,"15,4",17.5,13.7,1
2000000002989,SMLN-SPT-0008A,spt,smln,Navy,M,Coton,138g,"26,6",13.1,8.1,6
2000000002996,ACME-CE-0008B,ce,acme,Black,One-Size,Alumium,140g,"21,9",5.4,6.0,0
2000000003009,CBLT-APP-0008C,app,cblt,Gray,One-Size,Plastic,117g,"10,6",14.3,6.3,20
2000000003016,URTL-APP-0008D,app,urtl,Black,L,Wood,285g,"32,6",12.3,6.1,0
2000000003023,CSNV-HNK-0008E,hnk,csnv,Pink,One-Size,Alumium,387g,"26,5",7.0,9.3,20
2000000003030,CKMT-HNK-0008F,hnk,ckmt,Green,One-Size,Coton,222g,"23,2",9.3,11.9,0
2000000003047,ABLF-APP-0008G,app,ablf,White,One-Size,Glass,505g,"8,6",7.1,6.8,2
2000000003054,ALMS-BPC-0008H,bpc,alms,Green,One-Size,Wood,654g,"16,1",14.7,12.2,2
2000000003061,ABLF-APP-0008I,app,ablf,Black,M,Steel,147g,"18,4",9.7,5.6,0
2000000003078,SWCR-SPT-0008J,spt,swcr,Blue,XS,Wood,139g,"28,0",12.6,12.6,19
2000000003085,QLHS-BKS-0008K,bks,qlhs,,One-Size,Paper,475g,"21,9",4.3,7.4,1
2000000003092,KDLN-TOY-0008L,toy,kdln,Red,One-Size,Glass,323g,"15,7",17.3,11.5,1
2000000003108,ZNTH-CE-0008M,ce,znth,White,One-Size,Ruber,787g,"12,5",20.1,7.0,4
2000000003115,AQPR-HNK-0008N,hnk,aqpr,Pink,One-Size,Alumium,39g,"20,5",16.7,5.0,2
2000000003122,ZNTH-CE-0008O,ce,znth,Silver,One-Size,Polyester,391g,"32,2",16.4,10.3,0
2000000003139,DLHV-GRC-0008P,grcy,dlhv,Gray,One-Size,Paper,701g,"29,3",11.6,10.6,2
2000000003146,HRBC-BPC-0008Q,bpc,hrbc,Navy,One-Size,Leather,162g,"15,1",11.5,7.3,1
2000000003153,NTHR-APP-0008R,app,nthr,Purple,XXL,Paper,149g,"39,9",18.3,4.5,0
2000000003160,HRBC-BPC-0008S,bpc,hrbc,Yellow,One-Size,Polyester,635g,"33,1",27.8,4.6,3
2000000003177,STCR-HNK-0008T,hnk,stcr,Red,One-Size,Plastic,74g,"24,4",11.0,8.0,2
2000000003184,RDMR-BKS-0008U,bks,rdmr,,One-Size,Ruber,133g,"19,8",12.1,9.4,0
2000000003191,ABLF-APP-0008V,app,ablf,Yellow,XS,Coton,249g,"20,9",8.6,11.5,0
2000000003207,NOVW-CE-0008W,ce,novw,Navy,One-Size,Polyester,141g,"17,9",20.0,10.4,13
2000000003214,VOLT-CE-0008X,ce,volt,Yellow,One-Size,Paper,239g,"27,4",23.0,5.7,3
2000000003221,KDLN-TOY-0008Y,toy,kdln,Purple,One-Size,Alumium,119g,"21,7",19.3,9.3,0
2000000003238,TNGR-TOY-0008Z,toy,tngr,Gray,One-Size,Coton,538g,"12,7",9.1,7.5,0
2000000003245,CBLT-APP-00090,app,cblt,Blue,XXL,Polyester,685g,"17,1",12.2,7.8,0
2000000003252,PLCB-TOY-00091,toy,plcb,Silver,One-Size,Leather,113g,"31,4",11.4,8.7,0
2000000003269,FTFX-APP-00092,app,ftfx,Blue,M,Wood,173g,"28,4",11.1,6.0,0
2000000003276,STCR-HNK-00093,hnk,stcr,Purple,One-Size,Coton,177g,"11,7",9.0,7.6,1
2000000003283,CKMT-HNK-00094,hnk,ckmt,Blue,One-Size,Polyester,262g,"21,2",11.8,8.2,25
2000000003290,RDMR-BKS-00095,bks,rdmr,,One-Size,Plastic,238g,"3,0",18.6,7.3,8
2000000003306,FTFX-APP-00096,app,ftfx,White,XL,Steel,198g,"18,0",16.9,5.9,1
2000000003313,VOLT-CE-00097,ce,volt,Gray,One-Size,Paper,484g,"12,2",16.9,7.7,1
2000000003320,PRLV-HNK-00098,hnk,prlv,Pink,One-Size,Wood,527g,"7,5",2.0,9.7,261
2000000003337,ZNTH-CE-00099,ce,znth,Navy,One-Size,Ruber,271g,"18,4",6.1,2.9,11
2000000003344,SKYL-CE-0009A,ce,skyl,Black,One-Size,Glass,252g,"24,5",21.3,6.6,34
2000000003351,DLHV-GRC-0009B,grcy,dlhv,Blue,One-Size,Leather,237g,"22,0",4.4,8.5,1
2000000003368,DLHV-GRC-0009C,grcy,dlhv,Gray,One-Size,Polyester,676g,"19,4",2.8,10.7,1
2000000003375,AQPR-HNK-0009D,hnk,aqpr,Pink,One-Size,Ruber,340g,"28,5",13.0,12.9,21
2000000003382,CBLT-APP-0009E,app,cblt,Purple,S,Paper,416g,"17,7",11.7,9.5,1
2000000003399,HMNS-HNK-0009F,hnk,hmns,Gray,One-Size,Paper,60g,"11,9",9.1,4.0,3
2000000003405,ACME-CE-0009G,ce,acme,Green,One-Size,Glass,703g,"24,8",14.5,6.7,0
2000000003412,ABLF-APP-0009H,app,ablf,Purple,M,Leather,1130g,"16,9",8.6,5.8,5
2000000003429,FTFX-APP-0009I,app,ftfx,Yellow,One-Size,Alumium,213g,"16,3",12.2,2.8,3
2000000003436,PHTX-CE-0009J,ce,phtx,Red,One-Size,Wood,128g,"28,4",15.8,10.8,0
2000000003443,PGTR-BKS-0009K,bks,pgtr,,One-Size,Alumium,76g,"24,0",2.0,7.0,1
2000000003450,CBLT-APP-0009L,app,cblt,Red,XS,Leather,95g,"10,8",7.8,4.7,0
2000000003467,BTNQ-BPC-0009M,bpc,btnq,Pink,One-Size,Polyester,296g,"29,6",9.0,14.3,0
2000000003474,PGTR-BKS-0009N,bks,pgtr,,One-Size,Plastic,332g,"20,6",17.3,5.1,17
2000000003481,HRBC-BPC-0009O,bpc,hrbc,Green,One-Size,Polyester,350g,"26,6",13.6,6.4,4
2000000003498,GRBK-GRC-0009P,grcy,grbk,Black,One-Size,Wood,616g,"22,8",7.6,6.4,14
2000000003504,ALMS-BPC-0009Q,bpc,alms,Blue,One-Size,Alumium,293g,"4,4",10.2,1.3,3
2000000003511,SKYL-CE-0009R,ce,skyl,Silver,One-Size,Coton,294g,"19,0",16.8,5.6,0
2000000003528,RKBR-TOY-0009S,toy,rkbr,Navy,One-Size,Glass,360g,"25,4",2.3,5.7,0
2000000003535,GLOW-BPC-0009T,bpc,glow,Red,One-Size,Leather,161g,"15,7",17.0,11.3,0
2000000003542,WRMH-HNK-0009U,hnk,wrmh,Beige,One-Size,Leather,443g,"23,3",12.5,9.2,6
2000000003559,NOVW-CE-0009V,ce,novw,Black,One-Size,Plastic,335g,"27,2",5.2,8.6,12
2000000003566,MOSA-APP-0009W,app,mosa,Beige,XL,Ruber,328g,"15,4",16.4,8.0,0
2000000003573,WRMH-HNK-0009X,hnk,wrmh,Red,One-Size,Alumium,237g,"11,8",6.8,10.6,0
2000000003580,PRSD-SPT-0009Y,spt,prsd,Silver,L,Paper,387g,"19,4",6.1,11.2,2
2000000003597,URTL-APP-0009Z,app,urtl,Yellow,XL,Ruber,101g,"35,8",14.1,11.1,3
2000000003603,ALMS-BPC-000A0,bpc,alms,Silver,One-Size,Steel,426g,"18,5",12.7,8.4,16
2000000003610,ACME-CE-000A1,ce,acme,Purple,One-Size,Glass,317g,"24,7",11.5,7.8,1
2000000003627,HRBC-BPC-000A2,bpc,hrbc,Navy,One-Size,Polyester,197g,"25,6",5.9,12.9,25
2000000003634,PLCB-TOY-000A3,toy,plcb,Pink,One-Size,Ruber,676g,"20,1",9.0,7.1,1
2000000003641,ACME-CE-000A4,ce,acme,Green,One-Size,Leather,216g,"25,8",12.7,11.7,1
2000000003658,PRLV-HNK-000A5,hnk,prlv,Red,One-Size,Coton,243g,"21,3",10.6,11.9,0
2000000003665,SKYL-CE-000A6,ce,skyl,Silver,One-Size,Polyester,153g,"13,0",17.7,4.2,0
2000000003672,HRBC-BPC-000A7,bpc,hrbc,Black,One-Size,Glass,545g,"3,0",11.9,7.7,0
2000000003689,BTNQ-BPC-000A8,bpc,btnq,Gray,One-Size,Leather,567g,"24,8",10.0,6.2,2
2000000003696,RKBR-TOY-000A9,toy,rkbr,Gray,One-Size,Steel,208g,"31,1",15.2,12.8,1
2000000003702,GLOW-BPC-000AA,bpc,glow,Red,One-Size,Alumium,266g,"13,6",10.8,5.3,1
2000000003719,ACME-CE-000AB,ce,acme,Blue,One-Size,Plastic,386g,"6,9",14.4,4.8,0
2000000003726,CBLT-APP-000AC,app,cblt,Pink,L,Plastic,539g,"14,6",8.3,6.0,3
2000000003733,GRBK-GRC-000AD,grcy,grbk,Blue,One-Size,Coton,214g,"18,4",14.6,11.8,18
2000000003740,PRLV-HNK-000AE,hnk,prlv,White,One-Size,Glass,727g,"23,9",14.7,9.7,2
2000000003757,PHTX-CE-000AF,ce,phtx,Green,One-Size,Glass,405g,"20,9",17.0,9.6,4
2000000003764,STCR-HNK-000AG,hnk,stcr,Yellow,One-Size,Glass,124g,"21,1",11.4,4.7,36
2000000003771,WRMH-HNK-000AH,hnk,wrmh,White,One-Size,Wood,752g,"17,7",12.7,4.7,0
2000000003788,ALMS-BPC-000AI,bpc,alms,Gray,One-Size,Ruber,161g,"25,3",5.7,10.3,3
2000000003795,BLIN-BKS-000AJ,bks,blin,,One-Size,Polyester,247g,"12,2",15.2,8.1,1
2000000003801,DMLX-BPC-000AK,bpc,dmlx,Yellow,One-Size,Paper,408g,"14,8",2.0,7.5,0
2000000003818,COTC-APP-000AL,app,cotc,Beige,L,Glass,883g,"14,0",2.0,7.7,1
2000000003825,FRMJ-GRC-000AM,grcy,frmj,Blue,One-Size,Paper,415g,"4,7",15.3,5.6,11
2000000003832,ACME-CE-000AN,ce,acme,White,One-Size,Wood,96g,"25,4",11.0,2.9,0
2000000003849,SWCR-SPT-000AO,spt,swcr,Navy,S,Coton,369g,"25,0",2.4,8.3,0
2000000003856,CKMT-HNK-000AP,hnk,ckmt,Gray,One-Size,Polyester,369g,"18,7",19.0,5.6,2
2000000003863,SKYL-CE-000AQ,ce,skyl,Green,One-Size,Paper,327g,"17,8",13.3,4.9,1
2000000003870,STCR-HNK-000AR,hnk,stcr,Yellow,One-Size,Glass,102g,"21,9",9.0,5.0,0
2000000003887,BLIN-BKS-000AS,bks,blin,,One-Size,Paper,374g,"21,4",14.0,6.6,0
2000000003894,PKPR-SPT-000AT,spt,pkpr,Blue,XXL,Plastic,137g,"10,2",9.2,7.6,1
2000000003900,CKMT-HNK-000AU,hnk,ckmt,Beige,One-Size,Steel,179g,"12,8",15.0,5.6,2
2000000003917,VOLT-CE-000AV,ce,volt,Pink,One-Size,Polyester,514g,"17,0",18.8,11.9,2
2000000003924,PHTX-CE-000AW,ce,phtx,Silver,One-Size,Paper,453g,"19,4",7.7,6.5,0
2000000003931,DLHV-GRC-000AX,grcy,dlhv,White,One-Size,Steel,245g,"29,8",16.9,3.8,1
2000000003948,DLHV-GRC-000AY,grcy,dlhv,Beige,One-Size,Leather,177g,"32,2",13.8,5.2,19
2000000003955,NTHR-APP-000AZ,app,nthr,Blue,XXL,Polyester,154g,"18,1",7.3,11.4,1
2000000003962,PRLV-HNK-000B0,hnk,prlv,Gray,One-Size,Steel,543g,"36,3",13.5,5.2,2
2000000003979,HMNS-HNK-000B1,hnk,hmns,White,One-Size,Alumium,225g,"24,5",8.7,7.9,0
2000000003986,WRMH-HNK-000B2,hnk,wrmh,Yellow,One-Size,Coton,136g,"30,8",18.5,7.1,13
2000000003993,PKPR-SPT-000B3,spt,pkpr,Pink,S,Paper,56g,"36,3",12.8,9.2,0
2000000004006,PRLV-HNK-000B4,hnk,prlv,Green,One-Size,Leather,488g,"24,1",11.1,8.7,0
2000000004013,WRMH-HNK-000B5,hnk,wrmh,Green,One-Size,Paper,217g,"13,5",16.1,11.2,9
2000000004020,FTFX-APP-000B6,app,ftfx,Navy,XS,Leather,410g,"21,0",2.1,10.8,55
2000000004037,PRLV-HNK-000B7,hnk,prlv,Gray,One-Size,Ruber,107g,"18,2",15.0,3.3,0
2000000004044,ZNTH-CE-000B8,ce,znth,Green,One-Size,Ruber,285g,"20,7",9.9,9.5,2
2000000004051,AQPR-HNK-000B9,hnk,aqpr,Gray,One-Size,Plastic,225g,"17,2",16.4,4.6,4
2000000004068,DMLX-BPC-000BA,bpc,dmlx,Beige,One-Size,Alumium,514g,"20,3",16.0,8.2,1
2000000004075,RDMR-BKS-000BB,bks,rdmr,,One-Size,Polyester,80g,"26,5",5.1,6.7,0
2000000004082,ECOT-CE-000BC,ce,ecot,Gray,One-Size,Plastic,390g,"17,3",12.7,9.6,5
2000000004099,MOSA-APP-000BD,app,mosa,Navy,S,Paper,504g,"16,7",16.5,8.4,2
2000000004105,COTC-APP-000BE,app,cotc,Navy,XL,Paper,71g,"21,0",7.8,4.5,4
2000000004112,PRSD-SPT-000BF,spt,prsd,White,XS,Paper,143g,"11,0",13.5,4.2,0
2000000004129,VOLT-CE-000BG,ce,volt,Purple,One-Size,Coton,286g,"13,7",5.0,11.0,0
2000000004136,FRMJ-GRC-000BH,grcy,frmj,Red,One-Size,Leather,67g,"16,6",17.1,7.0,2
2000000004143,PRLV-HNK-000BI,hnk,prlv,Yellow,One-Size,Polyester,646g,"25,8",12.3,10.3,1
2000000004150,PGTR-BKS-000BJ,bks,pgtr,,One-Size,Leather,209g,"12,6",26.7,4.8,0
2000000004167,SLKE-BPC-000BK,bpc,slke,Silver,One-Size,Glass,321g,"25,4",10.7,5.6,10
2000000004174,GMFG-TOY-000BL,toy,gmfg,Beige,One-Size,Glass,434g,"23,4",7.2,6.4,-1
2000000004181,ABLF-APP-000BM,app,ablf,Gray,One-Size,Glass,299g,"13,9",17.8,6.0,2
2000000004198,PRLV-HNK-000BN,hnk,prlv,Silver,One-Size,Leather,105g,"25,6",10.0,10.4,2
2000000004204,QLHS-BKS-000BO,bks,qlhs,,One-Size,Alumium,104g,"30,9",9.0,10.7,0
2000000004211,BLIN-BKS-000BP,bks,blin,,One-Size,Plastic,293g,"13,4",11.2,3.5,0
2000000004228,BYTM-CE-000BQ,ce,bytm,Gray,One-Size,Glass,85g,"18,2",11.0,9.6,94
2000000004235,HRBC-BPC-000BR,bpc,hrbc,Gray,One-Size,Leather,150g,"5,5",14.7,11.7,5
2000000004242,KDLN-TOY-000BS,toy,kdln,Red,One-Size,Leather,191g,"26,2",6.7,9.3,1
2000000004259,CSNV-HNK-000BT,hnk,csnv,Pink,One-Size,Leather,129g,"23,3",13.8,11.8,0
2000000004266,SKYL-CE-000BU,ce,skyl,Black,One-Size,Coton,214g,"8,0",18.8,7.1,5
2000000004273,AQPR-HNK-000BV,hnk,aqpr,Navy,One-Size,Leather,171g,"18,7",21.3,9.3,14
2000000004280,NOVW-CE-000BW,ce,novw,Green,One-Size,Steel,441g,"20,2",18.8,3.5,0
2000000004297,CBLT-APP-000BX,app,cblt,Green,M,Coton,87g,"23,7",10.7,6.1,2
2000000004303,SMLN-SPT-000BY,spt,smln,Pink,S,Glass,134g,"20,1",4.3,11.5,0
2000000004310,URTL-APP-000BZ,app,urtl,Green,XL,Leather,235g,"12,2",10.0,1.0,0
2000000004327,ALMS-BPC-000C0,bpc,alms,Navy,One-Size,Paper,396g,"15,1",11.7,11.6,12
2000000004334,GLOW-BPC-000C1,bpc,glow,Green,One-Size,Glass,222g,"36,0",17.7,7.7,18
2000000004341,WRMH-HNK-000C2,hnk,wrmh,Gray,One-Size,Alumium,524g,"14,0",2.2,7.9,0
2000000004358,KDLN-TOY-000C3,toy,kdln,Pink,One-Size,Coton,99g,"25,0",2.0,11.6,7
2000000004365,HMNS-HNK-000C4,hnk,hmns,Beige,One-Size,Glass,187g,"36,7",14.2,4.2,0
2000000004372,ABLF-APP-000C5,app,ablf,Gray,XL,Ruber,255g,"22,4",13.4,6.1,14
2000000004389,ALMS-BPC-000C6,bpc,alms,Blue,One-Size,Steel,382g,"22,1",18.0,3.4,0
2000000004396,MOSA-APP-000C7,app,mosa,Blue,XL,Ruber,141g,"15,0",16.3,8.1,22
2000000004402,FRMJ-GRC-000C8,grcy,frmj,Purple,One-Size,Plastic,218g,"40,0",6.7,6.9,1
2000000004419,PRLV-HNK-000C9,hnk,prlv,Blue,One-Size,Polyester,385g,"33,1",6.1,12.4,1
2000000004426,ACME-CE-000CA,ce,acme,Purple,One-Size,Leather,158g,"26,0",12.2,10.1,0
2000000004433,STCR-HNK-000CB,hnk,stcr,Black,One-Size,Paper,114g,"20,1",8.0,8.9,3
2000000004440,VOLT-CE-000CC,ce,volt,Gray,One-Size,Alumium,561g,"32,3",9.2,7.2,0
2000000004457,COTC-APP-000CD,app,cotc,Black,L,Glass,395g,"23,9",10.4,12.9,11
2000000004464,VOLT-CE-000CE,ce,volt,Beige,One-Size,Alumium,506g,"20,7",9.4,1.0,0
2000000004471,WRMH-HNK-000CF,hnk,wrmh,Purple,One-Size,Leather,323g,"31,9",17.6,9.1,4
2000000004488,ZNTH-CE-000CG,ce,znth,Pink,One-Size,Alumium,424g,"15,5",2.0,12.1,0
2000000004495,FRMJ-GRC-000CH,grcy,frmj,Yellow,One-Size,Ruber,198g,"19,1",3.9,7.2,0
2000000004501,HMNS-HNK-000CI,hnk,hmns,Yellow,One-Size,Ruber,397g,"25,7",3.3,12.0,4
2000000004518,RKBR-TOY-000CJ,toy,rkbr,Beige,One-Size,Plastic,220g,"24,1",12.3,4.6,1
2000000004525,BYTM-CE-000CK,ce,bytm,Silver,One-Size,Plastic,72g,"22,7",6.8,13.1,29
2000000004532,DLHV-GRC-000CL,grcy,dlhv,Red,One-Size,Plastic,218g,"19,8",9.0,7.8,6
2000000004549,RKBR-TOY-000CM,toy,rkbr,Beige,One-Size,Leather,118g,"26,9",14.0,9.2,0
2000000004556,RDMR-BKS-000CN,bks,rdmr,,One-Size,Ruber,78g,"17,0",14.8,4.9,0
2000000004563,ARFT-SPT-000CO,spt,arft,White,XL,Ruber,252g,"28,2",11.0,6.3,1
2000000004570,WRMH-HNK-000CP,hnk,wrmh,Blue,One-Size,Steel,265g,"19,6",14.5,10.3,0
2000000004587,PRLV-HNK-000CQ,hnk,prlv,Beige,One-Size,Polyester,194g,"15,9",16.3,8.1,18
2000000004594,NTHR-APP-000CR,app,nthr,Red,XXL,Leather,82g,"42,7",10.0,8.6,17
2000000004600,WRMH-HNK-000CS,hnk,wrmh,Pink,One-Size,Plastic,151g,"23,7",22.5,7.6,16
2000000004617,COTC-APP-000CT,app,cotc,White,XL,Paper,243g,"15,2",5.7,8.5,2
2000000004624,FRFL-GRC-000CU,grcy,frfl,Navy,One-Size,Ruber,190g,"41,6",10.8,11.3,1
2000000004631,ACME-CE-000CV,ce,acme,White,One-Size,Wood,295g,"11,1",18.0,6.2,10
2000000004648,GLOW-BPC-000CW,bpc,glow,Navy,One-Size,Steel,391g,"34,2",3.4,4.4,0
2000000004655,NTCH-GRC-000CX,grcy,ntch,Navy,One-Size,Leather,121g,"12,6",9.2,8.7,0
2000000004662,DMLX-BPC-000CY,bpc,dmlx,Blue,One-Size,Plastic,102g,"27,7",5.1,7.5,2
2000000004679,NOVW-CE-000CZ,ce,novw,Navy,One-Size,Paper,129g,"30,2",7.1,3.1,279
2000000004686,HRBC-BPC-000D0,bpc,hrbc,Green,One-Size,Steel,92g,"16,1",11.3,2.9,2
2000000004693,CBLT-APP-000D1,app,cblt,Yellow,S,Plastic,525g,"19,4",2.0,7.5,23
2000000004709,DMLX-BPC-000D2,bpc,dmlx,Purple,One-Size,Paper,225g,"20,7",3.7,4.9,0
2000000004716,ECOT-CE-000D3,ce,ecot,Yellow,One-Size,Ruber,259g,"6,0",7.7,10.0,0
2000000004723,DLHV-GRC-000D4,grcy,dlhv,Pink,One-Size,Leather,219g,"15,7",26.5,8.8,0
2000000004730,NOVW-CE-000D5,ce,novw,Blue,One-Size,Steel,83g,"23,9",16.2,6.2,0
2000000004747,FRMJ-GRC-000D6,grcy,frmj,Red,One-Size,Steel,400g,"15,8",13.3,8.4,1
2000000004754,GRBK-GRC-000D7,grcy,grbk,Purple,One-Size,Alumium,576g,"22,7",9.0,10.9,4
2000000004761,VOLT-CE-000D8,ce,volt,Pink,One-Size,Glass,300g,"10,4",14.3,8.7,1
2000000004778,NOVW-CE-000D9,ce,novw,Gray,One-Size,Steel,185g,"24,3",13.5,5.0,0
2000000004785,COTC-APP-000DA,app,cotc,Black,M,Wood,89g,"15,4",2.5,6.4,1
2000000004792,DMLX-BPC-000DB,bpc,dmlx,Blue,One-Size,Plastic,480g,"22,0",14.0,15.5,0
2000000004808,PRLV-HNK-000DC,hnk,prlv,Navy,One-Size,Glass,149g,"4,8",8.4,6.5,0
2000000004815,FRFL-GRC-000DD,grcy,frfl,Navy,One-Size,Polyester,433g,"27,6",18.1,14.6,3
2000000004822,HPFN-TOY-000DE,toy,hpfn,Green,One-Size,Ruber,560g,"14,5",17.0,8.5,0
2000000004839,LFSP-BKS-000DF,bks,lfsp,,One-Size,Polyester,527g,"26,9",9.5,9.7,2
2000000004846,PRLV-HNK-000DG,hnk,prlv,Purple,One-Size,Alumium,306g,"29,8",12.7,7.7,14
2000000004853,PHTX-CE-000DH,ce,phtx,Gray,One-Size,Leather,323g,"22,0",15.5,7.6,3
2000000004860,VOLT-CE-000DI,ce,volt,Beige,One-Size,Ruber,312g,"12,8",17.3,15.0,1
2000000004877,CBLT-APP-000DJ,app,cblt,Silver,XXL,Paper,135g,"27,1",14.3,4.3,0
2000000004884,STAC-BKS-000DK,bks,stac,,One-Size,Glass,250g,"13,6",6.3,11.3,13
2000000004891,ACME-CE-000DL,ce,acme,Pink,One-Size,Ruber,619g,"37,7",10.2,3.7,49
2000000004907,COTC-APP-000DM,app,cotc,Blue,One-Size,Ruber,334g,"18,7",7.4,8.3,4
2000000004914,STCR-HNK-000DN,hnk,stcr,Silver,One-Size,Paper,402g,"4,6",5.3,6.8,2
2000000004921,AQPR-HNK-000DO,hnk,aqpr,Yellow,One-Size,Coton,144g,"23,3",17.8,7.9,1
2000000004938,AQPR-HNK-000DP,hnk,aqpr,Green,One-Size,Leather,171g,"17,0",4.6,11.1,3
2000000004945,PHTX-CE-000DQ,ce,phtx,Navy,One-Size,Plastic,154g,"27,9",12.6,6.6,7
